Merk;Mediumtype;Creatives;Campaign Code;Spend;Objective;Valence;Bekende Personen;Humor;DBA - Slogan;DBA - Karakter;DBA - Style Keuze;DBA - Kleur van logo;DBA - Soundlogo;Music Type;Mystery Ad;Voice-over;Logo Start;Logo End;Logo Visible;Dier;Personen;Logo Locatie;Kijkrichting;Doelgroep;MVO;Imago;CoT resultaten, exclusief ceps;CEP_01;CEP_02;CEP_03;CEP_04;CEP_05;CEP_06;CEP_07;CEP_08;CEP_09;CEP_10;CEP_11;CoT ceps keuze met verantwoording
ODIDO;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/321896007?0000000000005CNEQHTlNMXClUBQ1aVgYqBFMNDVlcLFRXDl9XBHleAlQNWVIsVwdORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;321896007;5 146;Sales;Functioneel;FALSE;FALSE;FALSE;FALSE;TRUE;Aanwezig (dominant);TRUE;Vocaal;FALSE;Aanwezig (deels);TRUE;TRUE;Af en toe;FALSE;FALSE;Centraal;Afwezig;Millennials;Afwezig;Toegankelijk;Objectief: De advertentie is gericht op 'Sales' omdat het een specifiek product ('Unlimited Sim Only') met een duidelijke prijs ('vanaf â‚¬ 22,50/mnd') en een call-to-action ('Odido.nl') promoot. Valence: De benadering is 'Functioneel' door de nadruk op praktische productkenmerken zoals prijs, onbeperkte data en de keuze in snelheid, zonder emotionele elementen. DBA: De huisstijl ('Style Keuze', 'Kleur van logo') en het 'Soundlogo' zijn aanwezig en consistent met het merk Odido. Een slogan of karakter ontbreekt. Overige kenmerken: Er is geen sprake van een 'Mystery Ad' omdat het logo direct zichtbaar is ('Logo Start'). Een 'Voice-over' is deels aanwezig en de muziek is 'Vocaal' door de afsluitende jingle. Er zijn geen 'Personen' of 'Dieren' te zien. Doelgroep & Imago: De focus op een betaalbare 'Sim Only' met onbeperkte data spreekt met name 'Millennials' aan en positioneert het merk als 'Toegankelijk'.;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;De analyse van de Category Entry Points (CEPs) is als volgt: CEP_01 (Prijs) is aanwezig vanwege de prominente vermelding van 'vanaf â‚¬ 22,50/mnd'. CEP_02 (Aanbieding) is aanwezig door de toevoeging 'i.c.m. Klantvoordeel', wat duidt op een specifieke deal. CEP_03 (Snelheid) wordt benadrukt door de voice-over 'van snel tot supersnel' en de vermelding van '5G' in de kleine lettertjes. CEP_06 (Unlimited data) is de kernboodschap van de advertentie, met 'Unlimited Sim Only' als koptekst. CEP_07 (Bundelgrootte/flexibiliteit) is aanwezig omdat de voice-over expliciet zegt 'kies je uit 4 Unlimited abonnementen', wat keuzevrijheid impliceert. De overige CEPs zijn niet van toepassing omdat er geen verwijzingen zijn naar netwerkdekking, combi-pakketten, netwerkkwaliteit, TV-aanbod, klantenservice of duurzaamheid.
ODIDO;Online display;https://adintel.nl.nielsen.com/kreationserver/kreation/16/299817127?0000000000005CNEQHTlNMUypeUQlRWl12UFJVDFYAK1IECVAMVS4EV1RZW1V5BFJORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;299817127;5 117;Sales;Functioneel;FALSE;FALSE;TRUE;FALSE;TRUE;Aanwezig (dominant);FALSE;Afwezig;FALSE;Afwezig;FALSE;TRUE;Af en toe;FALSE;FALSE;Centraal;Afwezig;Millennials;Afwezig;Toegankelijk;Objectief is Sales omdat de advertentie een specifieke, betaalde feature promoot (Extra's) om verkoop te stimuleren. Valence is Functioneel, de nadruk ligt op het praktische voordeel en de werking van het maandelijks kiezen en wisselen van streamingdiensten. Er zijn geen Bekende Personen of Humor. De DBA Slogan 'Het kan ook zo' wordt gebruikt. De DBA Style Keuze en Kleur van logo zijn consistent met de Odido-branding (dominant roze/paars). Omdat de video een GIF is zonder geluid, zijn DBA Soundlogo, Music Type en Voice-over 'Afwezig'. Het is een Mystery Ad (False) omdat het merk Odido pas na enkele seconden wordt onthuld. Het logo is niet aan de start te zien, wel aan het einde (Logo End: True) en verschijnt 'Af en toe'. Er zijn geen dieren of prominente personen (enkel een hand die een telefoon bedient). De doelgroep is Millennials, gezien de focus op flexibiliteit in streamingdiensten. Er is geen MVO-thema. Het imago is Toegankelijk, omdat de nadruk ligt op de controle en flexibiliteit die de klant krijgt.;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;De analyse richt zich op de expliciete boodschappen in de video. CEP_07 (Bundelgrootte/flexibiliteit) is de kern van de advertentie, met de tekst 'Kies en wissel elke maand' en de demonstratie in de app. CEP_09 (Aanbod TV/Streaming) is duidelijk aanwezig door het tonen van de logo's van Videoland, Podimo, Viaplay en HBO Max. CEP_05 (Bundel/Combi-voordeel) is van toepassing omdat het gaat om het toevoegen van 'Extra's' aan een bestaand pakket, wat een vorm van bundelen is. CEP_01 (Prijs) wordt meegenomen omdat de kosten van de extra diensten (â‚¬5, â‚¬7.50) expliciet worden getoond, wat de transparantie in tarifering van deze feature benadrukt. Alle andere CEP's, zoals die over netwerkkwaliteit, snelheid, klantenservice of algemene aanbiedingen, worden niet benoemd of getoond in de commercial.
ODIDO;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/300991847?0000000000005CNEQHTlNMA34HU1kMCwAsAAJZDV4DLF8AXQ9eXXkFUF1fX1J-UgdORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;300991847;5 115;Sales;Functioneel;FALSE;FALSE;FALSE;FALSE;TRUE;Aanwezig (dominant);TRUE;Instrumentaal;TRUE;Aanwezig (geheel);TRUE;TRUE;Continu;FALSE;FALSE;Centraal;Afwezig;Algemeen;Afwezig;Toegankelijk;"De advertentie heeft een duidelijk salesdoel, gericht op het verkopen van een specifieke deal voor ondernemers. De benadering is functioneel, met focus op de productkenmerken (iPhone 16 Pro), de aanbieding ('â‚¬289 voordeel', prijs per maand) en de dienst ('onbeperkt internet & bellen'). Er worden geen bekende personen, humor of een merkslogan gebruikt. De merkidentiteit van Odido is zeer sterk aanwezig door het constante gebruik van het logo, de dominante paarse merkkleur, de consistente stijl en het soundlogo aan het begin. Het is dan ook geen mystery ad; het merk is direct duidelijk. Een voice-over begeleidt de hele (korte) video. De doelgroep is 'ondernemers', wat een brede, niet-generatiegebonden groep is, vandaar 'Algemeen'. De persoonlijkheid is 'Toegankelijk' omdat de focus ligt op een speciale deal die een premium product bereikbaarder maakt.";FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;De analyse van de Category Entry Points (CEPs) leidt tot de volgende conclusies: CEP_02 (Aanbieding) is de kern van de advertentie. Dit wordt expliciet benoemd met 'Ondernemers Weken', 'Nu tot â‚¬ 289 voordeel' en 'de beste deals'. CEP_05 (Bundel/Combi-voordeel) is ook aanwezig, aangezien de deal een combinatie is van een product (iPhone 16 Pro) en diensten ('internet & bellen'). CEP_06 (Unlimited data) wordt letterlijk genoemd met de tekst 'onbeperkt internet en bellen'. Hoewel een prijs wordt getoond (CEP_01), is dit onderdeel van de actie en is de nadruk op het 'voordeel', waardoor CEP_02 dominanter is. CEPs gerelateerd aan snelheid (03), dekking (04), flexibiliteit (07), netwerkkwaliteit (08), TV-aanbod (09), klantenservice (10) en duurzaamheid (11) worden niet genoemd in de advertentie.
ODIDO;Online display;https://adintel.nl.nielsen.com/kreationserver/kreation/16/277417617?0000000000005CNEQHTlNMAHtRVQpQDwArVlAICwwEeQdRCllaBCpSUF1bVwcsBAVORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;277417617;5 079;Branding;Functioneel;FALSE;FALSE;FALSE;FALSE;FALSE;Afwezig;FALSE;Afwezig;FALSE;Afwezig;FALSE;FALSE;Afwezig;FALSE;FALSE;Afwezig;Afwezig;Algemeen;Afwezig;Toegankelijk;De aangeleverde input is een afbeelding van menu-knoppen en geen videoadvertentie. Hierdoor is een analyse van de gevraagde elementen niet mogelijk. De velden zijn ingevuld met standaardwaarden ('false', 'Afwezig', of een neutrale optie) omdat er geen content is om te beoordelen.;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Omdat de input een afbeelding is en geen videoadvertentie, kunnen er geen Category Entry Points (CEPs) worden geÃ¯dentificeerd. Alle CEP-waarden zijn daarom op 'false' gezet.
ODIDO;Online display;https://adintel.nl.nielsen.com/kreationserver/kreation/16/326818197?0000000000005CNEQHTlNMUH5UX1oMClcrU1RfD11QeFBfClwPVSlfU15eDwF3VABORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;326818197;0;Sales;Functioneel;FALSE;FALSE;TRUE;TRUE;TRUE;Aanwezig (dominant);FALSE;Afwezig;FALSE;Afwezig;TRUE;TRUE;Continu;FALSE;FALSE;Centraal;Afwezig;Millennials;Duurzaamheid;Toegankelijk;De advertentie is een statische afbeelding. Het hoofddoel is 'Sales' omdat het een specifieke deal promoot ('Nu tot â‚¬438 voordeel') om een product (iPhone 16 Pro) met een abonnement te verkopen. De valentie is 'Functioneel' door de focus op het concrete financiÃ«le voordeel. Er worden geen bekende personen, humor, muziek of voice-over gebruikt. De campagne 'Haastmakers' wordt ingezet als 'DBA - Slogan' en met een 'DBA - Karakter'. De stijl is herkenbaar voor Odido, inclusief de dominante groene merkkleur ('DBA - Kleur van logo'). Het is geen 'Mystery Ad' want het Odido-logo is direct 'Centraal' bovenaan zichtbaar ('Logo Start', 'Logo End', 'Logo Visible: Continu'). Er zijn geen echte personen of dieren. De kijkrichting is 'Afwezig'. De doelgroep is 'Millennials', die geÃ¯nteresseerd zijn in de nieuwste technologie (iPhone 16 Pro) maar ook waarde hechten aan een goede deal. 'MVO' is 'Duurzaamheid' vanwege het zichtbare eco-rating label bij de telefoon. Het imago is 'Toegankelijk', omdat de nadruk ligt op het betaalbaarder maken van een premium product door middel van een groot voordeel.;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;"De analyse van de Category Entry Points (CEPs) is als volgt: CEP_02 (Aanbieding) is duidelijk aanwezig; de kernboodschap van de advertentie is 'Nu tot â‚¬438 voordeel' en 'Extra veel voordeel', wat een directe focus op een actie of korting is. CEP_11 (Duurzaamheid) is ook aanwezig, hoewel subtiel. Er is een groen label met de letter 'B' zichtbaar, wat een Eco Rating voor het toestel impliceert en dus een link legt naar duurzaamheid. Alle andere CEPs zijn afwezig. De advertentie focust niet op de algemene prijsstelling (CEP_01), snelheid (CEP_03), netwerkdekking (CEP_04), combi-bundels met TV/internet (CEP_05), unlimited data (CEP_06), flexibiliteit (CEP_07), netwerkkwaliteit (CEP_08), TV-aanbod (CEP_09) of klantenservice (CEP_10)."
ODIDO;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/287826997?0000000000005CNEQHTlNMUy1QUl9dV1Z8UANdUQgEdlQFDlBXA35WAgpcCld_BQJORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;287826997;5 044;Recruitment;Emotioneel;FALSE;FALSE;FALSE;FALSE;TRUE;Aanwezig (gematigd);TRUE;Instrumentaal;FALSE;Aanwezig (deels);FALSE;TRUE;Af en toe;FALSE;TRUE;Centraal;Lezer;Millennials;Afwezig;Ambitieus & High-Tech;De advertentie is duidelijk gericht op het werven van personeel, met een expliciete verwijzing naar 'vacatures' en de URL 'werkenbij.odido.nl', wat het objectief 'Recruitment' maakt. De sfeer is positief en richt zich op de aantrekkelijke werkomgeving ('werken met de nieuwste technologie'), wat een 'Emotionele' benadering is. De visuele stijl, kleuren en het gebruik van het soundlogo zijn consistent met de recente rebranding van Odido. De advertentie toont geen bekende personen of humor. De merkidentiteit wordt pas halverwege onthuld via de URL, waardoor het een 'Mystery Ad' (False) is. Een korte voice-over ondersteunt de wervingsboodschap. De doelgroep lijkt te bestaan uit 'Millennials', gezien de focus op een moderne, tech-gedreven werkomgeving. Het imago dat wordt geprojecteerd is 'Ambitieus & High-Tech'.;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;De advertentie heeft als hoofddoel werving (Recruitment) en niet verkoop (Sales). De inhoud is volledig gericht op het positioneren van Odido als een aantrekkelijke werkgever. Er wordt gesproken over 'werken met de nieuwste technologie' in de context van een baan, niet als een productvoordeel voor consumenten. Geen van de Category Entry Points (CEPs), die allemaal betrekking hebben op specifieke product- of dienstkenmerken voor klanten (zoals prijs, snelheid, dekking, aanbiedingen), wordt in de commercial genoemd of getoond. Daarom zijn alle CEPs als 'False' gecodeerd.
ODIDO;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/285640427?0000000000005CNEQHTlNMVHdWAl1QCAR7AwAKDQtVegUEDwpbBCpRBQ9dCFQuBANORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;285640427;5 044;Recruitment;Emotioneel;FALSE;FALSE;FALSE;FALSE;TRUE;Afwezig;FALSE;Afwezig;FALSE;Afwezig;TRUE;TRUE;Af en toe;FALSE;TRUE;Rechtsonder;Lezer;Millennials;Afwezig;Sociaal & Verbindend;"Objectief: De advertentie vermeldt expliciet 'Nieuwe marketing vacatures', wat het hoofddoel als Recruitment definieert. Valence: De boodschap 'Jouw werk overal terugzien' en de vraag 'Werkt dat voor jou?' in combinatie met een ontspannen persoon op de bank, appelleren aan emoties zoals trots en werkgeluk, wat de benadering Emotioneel maakt. Bekende Personen: De persoon (Nabil) wordt gepresenteerd als een medewerker, niet als een bekende persoon. Humor: De advertentie heeft een positieve, ontspannen toon, maar bevat geen humoristische elementen. DBA - Slogan: De bekende slogan van Odido ('Het kan ook zo') wordt niet gebruikt. 'Werkt dat voor jou?' is een campagne-specifieke tagline. DBA - Karakter: Er wordt geen vaste mascotte of karakter gebruikt. DBA - Style Keuze: De stijl met een 'echt' persoon in een alledaagse setting met moderne typografie is consistent met de mensgerichte branding van Odido. DBA - Kleur van logo: De kenmerkende felle kleuren van Odido zijn niet aanwezig in de advertentie; de setting is in natuurlijke, warme tinten. Het logo is wit. DBA - Soundlogo/Music Type/Voice-over: Dit is een statische afbeelding, dus deze elementen zijn afwezig. Mystery Ad: Het merk Odido is direct zichtbaar in het logo en de accountnaam. Logo Start/End/Visible: Aangezien het een statische afbeelding is, is het logo direct en tot het einde zichtbaar. 'Af en toe' is gekozen omdat het logo als een enkel element in de compositie is opgenomen, niet als een continue watermark. Personen: Er is een man prominent in beeld. Logo Locatie: Het logo staat in de rechteronderhoek van het centrale beeldvlak. Kijkrichting: De persoon kijkt de camera in en maakt oogcontact met de lezer/kijker. Doelgroep: De advertentie voor marketingvacatures en de uitstraling van de persoon en setting richten zich het meest op de generatie Millennials. MVO: Er worden geen maatschappelijke thema's aangekaart. Imago: De focus op hoe het werk voor een medewerker 'werkt' en de connectie met de kijker ('werkt dat voor jou?') benadrukt een sociale en verbindende werkgeversidentiteit.";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;De advertentie heeft als expliciet doel 'Recruitment', wat wordt bevestigd door de tekst 'Nieuwe marketing vacatures'. De volledige boodschap is gericht op het aantrekken van nieuwe medewerkers door een positief beeld van het werkgeverschap te schetsen ('Jouw werk overal terugzien', 'Werkt dat voor jou?'). De advertentie is niet gericht op consumenten en promoot geen telecomproducten of -diensten. Hierdoor zijn alle gedefinieerde Category Entry Points (CEPs), die betrekking hebben op productkenmerken zoals prijs, aanbiedingen, snelheid, dekking, bundels, klantenservice en duurzaamheid van de diensten, niet van toepassing en dus afwezig in de commercial.
ODIDO;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/287802807?0000000000005CNEQHTlNMBn9UXwhaWQN5BF8OD1pWegNWW1xWVXcCU1UMClF6U1VORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;287802807;5 037;Recruitment;Functioneel;FALSE;FALSE;FALSE;FALSE;TRUE;Aanwezig (gematigd);TRUE;Instrumentaal;TRUE;Aanwezig (deels);TRUE;TRUE;Continu;FALSE;TRUE;Centraal;Overig;Millennials;Afwezig;Sociaal & Verbindend;De advertentie heeft als duidelijk doel 'Recruitment', aangezien deze expliciet verwijst naar vacatures en de website 'werkenbij.odido.nl'. De benadering is 'Functioneel' door de focus te leggen op een praktisch voordeel ('flexibel werken') en een directe call-to-action. Er worden geen bekende personen of humor gebruikt. De advertentie maakt wel gebruik van diverse Distinctive Brand Assets (DBA's): de visuele 'Style Keuze' is herkenbaar, de 'Kleur van logo' is gematigd aanwezig en het 'Soundlogo' klinkt op het einde. Een specifieke slogan of karakter ontbreekt. De video is vanaf het begin herkenbaar als Odido door het Instagram-account, dus het is geen 'Mystery Ad' (True). Het logo is in de UI aan het begin zichtbaar ('Logo Start': True), prominent aan het einde ('Logo End': True), en continu aanwezig via de profielfoto in de UI ('Logo Visible': Continu). De meest prominente logo plaatsing is 'Centraal' aan het einde. Er is deels een 'Voice-over' en instrumentale muziek. De advertentie richt zich op jonge professionals ('Millennials') en presenteert een modern, werknemer-gericht imago dat het best past bij 'Sociaal & Verbindend', zonder een specifiek MVO-thema aan te snijden.;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;De primaire doelstelling van deze advertentie is personeelswerving, niet de verkoop van producten of diensten. De call-to-action is gericht op het bezoeken van de vacaturewebsite ('werkenbij.odido.nl'). Hierdoor ontbreekt elke focus op de Category Entry Points (CEPs) die betrekking hebben op de kenmerken van telecomdiensten. Aspecten als prijs, aanbiedingen, netwerksnelheid, dekking of klantenservice worden niet genoemd of getoond. De vermelding van 'Mobiel, Glasvezel en TV' aan het einde dient enkel ter identificatie van de sector waarin het bedrijf opereert en is geen promotie van deze diensten. Daarom zijn alle CEPs als afwezig ('False') gecodeerd.
ODIDO;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/302716327?0000000000005CNEQHTlNMUH1QAF4MDVd3Vl5cUFpTeANRWw1dVnhVXlgMWVx6VgRORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;302716327;4 627;Sales;Functioneel;FALSE;FALSE;FALSE;FALSE;TRUE;Aanwezig (dominant);TRUE;Instrumentaal;TRUE;Afwezig;TRUE;TRUE;Continu;FALSE;FALSE;Centraal;Afwezig;Millennials;Afwezig;Innovatief;De advertentie is gericht op 'Sales' omdat het een specifieke product-deal promoot (iPhone 16 met Apple One) met een call-to-action (Odido.nl). De benadering is 'Functioneel' door de nadruk op de producteigenschap 'Supersnel' en de concrete aanbieding '3 maanden gratis'. Er wordt geen gebruik gemaakt van bekende personen, humor, een merkslogan of een karakter. De visuele stijl en de dominante aanwezigheid van de merkkleuren in de achtergrond zijn consistent met de huisstijl van Odido ('DBA - Style Keuze' en 'DBA - Kleur van logo'). Aan het einde is een 'Soundlogo' te horen. De muziek is 'Instrumentaal'. Het merk Odido is vanaf het begin zichtbaar, dus 'Mystery Ad' is True volgens de definitie ('Het is direct duidelijk welk merk het is'). Er is geen 'Voice-over'. Het logo is te zien aan het begin, einde, en gedurende het grootste deel van de video ('Continu'), steeds 'Centraal' gepositioneerd. Er zijn geen personen of dieren, dus 'Kijkrichting' is 'Afwezig'. De doelgroep is 'Millennials', gezien de focus op de nieuwste iPhone en een bundel van digitale diensten (Apple One). MVO-thema's zijn 'Afwezig'. Het imago is 'Innovatief', wat wordt ondersteund door de promotie van de 'Supersnelle' en 'Superslimme' iPhone 16.;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;De analyse van de Category Entry Points (CEPs) leidt tot de volgende selectie: CEP_02 (Aanbieding) is aanwezig, omdat de kernboodschap 'De eerste 3 maanden gratis Apple One' een duidelijke actie is. CEP_03 (Snelheid) is gekozen vanwege de tekst 'Supersnel' die direct de prestaties van het product benadrukt, wat in een telecomcontext geassocieerd wordt met netwerksnelheid. CEP_05 (Bundel/Combi-voordeel) is van toepassing, omdat Apple One een bundel van diensten is (TV+, Music, etc.) die in combinatie met een Odido-abonnement wordt aangeboden. CEP_09 (Aanbod TV/Streaming) wordt geactiveerd doordat de aanbieding Apple One omvat, wat direct toegang geeft tot de streamingdienst Apple TV+. De overige CEP's zijn niet aanwezig: de advertentie focust niet op algemene prijzen (CEP_01), netwerkdekking (CEP_04), unlimited data (CEP_06), flexibiliteit (CEP_07), netwerkbetrouwbaarheid (CEP_08), klantenservice (CEP_10) of duurzaamheid (CEP_11).
ODIDO;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/287802857?0000000000005CNEQHTlNMU3kDUVxYC1IrVANcWgtRegAHCFELBHYAVl5ZXgd-AwNORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;287802857;4 601;Recruitment;Emotioneel;FALSE;FALSE;FALSE;FALSE;TRUE;Aanwezig (gematigd);TRUE;Vocaal;FALSE;Aanwezig (geheel);TRUE;TRUE;Af en toe;FALSE;TRUE;Centraal;Lezer;Millennials;Afwezig;Ambitieus & High-Tech;Objectief: De advertentie is gericht op het werven van personeel, met een duidelijke call-to-action om IT-vacatures te bekijken op 'werkenbij.odido.nl'. Valence: De sfeer is positief en energiek, gericht op het gevoel van werken bij Odido, wat een emotionele benadering is. Bekende Personen: De persoon in de video is een actrice die een medewerker speelt, geen bekende persoon. Humor: Er is geen humor aanwezig. DBA - Slogan: Er wordt geen herkenbare slogan gebruikt. DBA - Karakter: Er is geen mascotte of vast karakter. DBA - Style Keuze: De gebruikte kleuren en snelle montage passen bij de moderne huisstijl van Odido. DBA - Kleur van logo: De huisstijlkleuren zijn subtiel aanwezig in de achtergrond en belichting. DBA - Soundlogo: De commercial eindigt met de kenmerkende 'Odido' jingle. Music Type: Er is instrumentale achtergrondmuziek en een vocale jingle aan het einde. Mystery Ad: Het merk 'Odido' wordt direct in de eerste seconde genoemd. Voice-over: Een voice-over begeleidt de hele video. Logo Start: Het logo is vanaf het begin zichtbaar als profielfoto in de social media interface. Logo End: Het logo wordt prominent aan het einde getoond. Logo Visible: Het logo is naast het begin en einde ook op de muur achter het bureau te zien. Personen: De commercial focust op een persoon, 'Julie'. Logo Locatie: Het logo wordt aan het einde en op de muur in het midden van het beeld getoond. Kijkrichting: De hoofdpersoon kijkt herhaaldelijk recht in de camera. Doelgroep / Generatie: De focus op een IT-carriÃ¨re en de jonge, dynamische sfeer richt zich op Millennials. MVO: Er worden geen maatschappelijk verantwoorde thema's behandeld. Imago / Merkpersoonlijkheid: De focus op een IT-functie en een moderne werkomgeving positioneert het merk als ambitieus en high-tech.;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Het doel van deze advertentie is puur recruitment, wat duidelijk wordt door de focus op 'Software Engineer Julie', de vermelding van 'IT-vacatures' en de call-to-action naar de website 'werkenbij.odido.nl'. De commercial is gericht op het aantrekken van potentieel personeel en niet op het verkopen van producten of diensten aan consumenten. Hierdoor worden geen van de consumentgerichte Category Entry Points (CEPs) zoals prijs, snelheid, dekking of bundels benoemd. De boodschap gaat over de werkervaring, niet over de productkenmerken. Daarom zijn alle CEPs als afwezig (False) gemarkeerd.
ODIDO;Social Media;https://adintel.nl.nielsen.com/kreationserver/kreation/18/287765977?0000000000005CNEQHTlNMAXsEUlQIXVR4VFJVC1lUfl9QW18IUHxXUlhaXwB2BVdORUwMK0RcTlheS31VUEJbXVFhVFJeU11Vf1ZEEQ**;287765977;4 589;Recruitment;Emotioneel;FALSE;FALSE;FALSE;FALSE;TRUE;Aanwezig (gematigd);TRUE;Instrumentaal;FALSE;Aanwezig (geheel);TRUE;TRUE;Continu;FALSE;TRUE;Linksboven;Lezer;Millennials;Afwezig;Sociaal & Verbindend;De advertentie heeft als hoofddoel 'Recruitment', wat expliciet wordt door de voice-over die verwijst naar 'marketing vacatures' en de call-to-action URL 'werkenbij.odido.nl'. De benadering is 'Emotioneel', omdat de focus ligt op de positieve werk-privÃ©balans en ervaring van een medewerker ('Zo werkt Odido voor Nabil'). Er worden geen 'Bekende Personen' of 'Humor' gebruikt. De 'Style Keuze' is consistent met een modern techbedrijf. Diverse DBA's zijn aanwezig: het 'Soundlogo' klinkt aan het einde, en de merkkleuren zijn 'Aanwezig (gematigd)'. Het Odido-logo is als onderdeel van de Instagram-post continu zichtbaar ('Logo Visible': Continu, 'Logo Start': True), voornamelijk 'Linksboven'. Het eindigt met een groot logo centraal ('Logo End': True). De advertentie bevat 'Personen', waarbij de hoofdpersoon de kijker direct aankijkt ('Kijkrichting': Lezer). De doelgroep is 'Millennials', gezien de focus op een professionele marketingfunctie. Het gecommuniceerde imago is 'Sociaal & Verbindend', omdat het benadrukt hoe het bedrijf voor zijn mensen werkt.;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;De advertentie is een wervingscampagne en focust volledig op het werven van nieuw personeel, specifiek voor marketingfuncties. De boodschap is gericht op de bedrijfscultuur en de werknemerservaring. Geen van de gedefinieerde Category Entry Points (CEPs), die allemaal betrekking hebben op de verkoop van telecomdiensten (zoals prijs, snelheid, netwerkdekking of bundels), wordt in de advertentie benadrukt of genoemd. Hoewel de eindkaart kort 'Mobiel, Glasvezel en TV' vermeldt, is dit geen centraal onderdeel van de boodschap. Daarom worden alle CEPs als afwezig (False) gecodeerd.
